Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.2026-05-22 14:34:43 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:52:54 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:52:55 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:52:56 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:52:57 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:52:58 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:52:59 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:53:00 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:53:01 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:53:02 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:53:03 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:53:04 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:53:05 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:53:06 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:53:07 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:53:08 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:53:09 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:53:10 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:53:11 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:53:12 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:53:13 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:53:14 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:53:15 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:53:16 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:53:17 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:53:18 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:19 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:20 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:21 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:53:22 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:53:23 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:53:24 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:25 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:53:26 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:53:27 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:53:28 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:53:29 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:53:30 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:53:31 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:53:32 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:53:33 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:53:34 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:35 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:53:36 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:53:37 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:53:38 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:53:39 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:53:40 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:53:41 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:42 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:53:43 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:53:44 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:53:45 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:53:46 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:53:47 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:53:48 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:53:49 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:53:50 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:53:51 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:53:52 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:53:53 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:53:54 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:53:55 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:56 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:53:57 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:53:58 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:53:59 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:54:00 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:54:01 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:54:02 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:54:03 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:54:04 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:54:05 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:54:06 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:54:07 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:54:08 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:54:09 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:54:10 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:54:11 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:54:12 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:54:13 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:54:14 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:54:15 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:54:16 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:54:17 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:54:18 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:54:19 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:54:20 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:54:21 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:54:22 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:54:23 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:54:24 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:54:25 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:54:26 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:54:27 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:54:28 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:54:29 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:54:30 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:54:31 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:54:32 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:54:33 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:54:34 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:54:35 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:54:36 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:54:37 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:54:38 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:54:39 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:54:40 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:54:41 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:54:42 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:54:43 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:54:44 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:54:45 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:54:46 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:54:47 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:54:48 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:54:49 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:54:50 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:54:51 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:54:52 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:54:53 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:54:54 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:54:55 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:54:56 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:54:57 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:54:58 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:54:59 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:55:00 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:55:01 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:55:02 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:55:03 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:55:04 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:55:05 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:55:06 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:55:07 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:55:08 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:55:09 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:55:10 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:55:11 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:55:12 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:55:13 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:55:14 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:55:15 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:55:16 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:55:17 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:55:18 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:55:19 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:55:20 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:55:21 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:55:22 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:55:23 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:55:24 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:55:25 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:55:26 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:55:27 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:55:28 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:55:29 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:55:30 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:55:31 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:55:32 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:55:33 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:55:34 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:55:35 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:55:36 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:55:37 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:55:38 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:55:39 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:55:40 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:55:41 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:55:42 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:55:43 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:55:44 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:55:45 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:55:46 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:55:47 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:55:48 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:55:49 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:55:50 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:55:51 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:55:52 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:55:53 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:55:54 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:55:55 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:55:56 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:55:57 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:55:58 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:55:59 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:56:00 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:56:01 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:56:02 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:56:03 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:56:04 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:56:05 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:56:06 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:56:07 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:56:08 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:56:09 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:56:10 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:56:11 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:56:12 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:56:13 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:56:14 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:56:15 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:56:16 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:56:17 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:56:18 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:56:19 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:56:20 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:56:21 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:22 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:56:23 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:56:24 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:56:25 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:26 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:56:27 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:56:28 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:56:29 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:56:30 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:56:31 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:56:32 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:56:33 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:56:34 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:35 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:36 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:56:37 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:56:38 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:56:39 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:56:40 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:56:41 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:56:42 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:56:43 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:56:44 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:56:45 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:56:46 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:47 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:56:48 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:56:49 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:56:50 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:56:51 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:56:52 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:53 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:56:54 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:56:55 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:56:56 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:56:57 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:56:58 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:56:59 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:57:00 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:57:01 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:57:02 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:57:03 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:57:04 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:57:05 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:57:06 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:57:07 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:57:08 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:57:09 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:57:10 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:57:11 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:57:12 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:57:13 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:57:14 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:57:15 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:57:16 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:57:17 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:57:18 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:57:19 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:57:20 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:57:21 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:57:22 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:57:23 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:57:24 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:57:25 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:57:26 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:57:27 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:57:28 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:57:29 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:57:30 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:57:31 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:57:32 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:57:33 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:57:34 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:57:35 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:57:36 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:57:37 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:57:38 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:57:39 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:57:40 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:57:41 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:57:42 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:57:43 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:57:44 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:57:45 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:57:46 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:57:47 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:57:48 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:57:49 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:57:50 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:57:51 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:57:52 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:57:53 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:57:54 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:57:55 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:57:56 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:57:57 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:57:58 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:57:59 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:58:00 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:58:01 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:58:02 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:58:03 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:58:04 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:58:05 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:58:06 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:58:07 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:58:08 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:58:09 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:58:10 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:58:11 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:58:12 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:58:13 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:58:14 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:58:15 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:58:16 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:58:17 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:58:18 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:58:19 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:58:20 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:58:21 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:58:22 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:58:23 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:58:24 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:58:25 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:58:26 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:58:27 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:58:28 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:58:29 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:58:30 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:58:31 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:58:32 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:58:33 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:58:34 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:58:35 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:58:36 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:58:37 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:58:38 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:58:39 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:58:40 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:58:41 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:58:42 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:58:43 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:58:44 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
